HUC_12,pred,pred_proba,LAT,LONG
102002010204.0,0,0.011453900937260043,41.6840913,-97.7003934
102002020101.0,0,0.03434438009740311,41.4875751,-96.758966
102002020103.0,0,0.014948008154679678,41.3905429,-96.4918714
102002020105.0,0,0.046724265973737564,41.1315306,-96.3328494
102002020208.0,0,0.03746892370094524,41.0468814,-96.0607275
102002031005.0,0,0.047218589878806796,41.0741635,-96.4036792
102100010303.0,1,0.18372933873585173,42.0957158,-101.4414897
102100010405.0,1,0.17850881715745423,42.244533,-101.8653269
102100020703.0,1,0.06924216432317788,41.7399664,-100.2560841
102100040103.0,1,0.16272396631749494,41.4638209,-100.5945772
102100040109.0,1,0.07928467120286398,41.5246096,-100.2607013
102100040110.0,0,0.04467023012705491,41.4809539,-100.2997378
102100040205.0,0,0.05536346691848062,41.3933965,-100.1245009
102100040208.0,0,0.01470102466430786,41.3387,-99.9505582
102100040304.0,0,0.04953520108942425,41.2202821,-99.7743543
102100040309.0,0,0.03487893749959521,41.1866383,-99.6253697
102100080303.0,1,0.07425046375599616,42.1702366,-99.5651681
102100080604.0,1,0.10396717317753862,41.8660336,-99.1684444
102100090603.0,0,0.023746673410726175,41.4692137,-97.6383352
102200010605.0,0,0.055460335399737944,42.1432928,-98.809834
102200011309.0,0,0.0294305890828026,42.0538705,-97.6697283
102200020401.0,0,0.019133672275269596,42.3296419,-97.512289
102200020504.0,0,0.035267923814422834,42.2811154,-97.574503
102200020604.0,0,0.05272701651185617,42.1616301,-97.4556355
102200030102.0,0,0.01425922926158973,41.7215907,-97.6085018
102200030302.0,0,0.019682419845041585,42.0890924,-96.9180056
102200031003.0,0,0.022083766099655216,41.4621952,-96.5035533
102200040401.0,0,0.018719824419650775,42.0664303,-96.5618336
102300010304.0,0,0.020071900780667663,42.3851952,-96.5078904
102300010305.0,0,0.01985992996367156,42.3486876,-96.3754563
102300010407.0,0,0.037451178825135614,41.9562726,-96.1840765
102300010609.0,0,0.013505530994875403,41.6335384,-96.269523
102300030703.0,1,0.12038352657968142,43.1017346,-94.9244035
102300040405.0,1,0.06588884122929951,42.3385483,-96.2625535
102300060502.0,0,0.05658822018113095,41.5059809,-96.0198904
102400010201.0,0,0.04394938089031916,40.8404909,-96.3359206
102400010310.0,1,0.25674485382507756,40.5969019,-95.7618711
102400070105.0,0,0.028481130815432965,40.0714955,-96.1640581
102400080105.0,0,0.02358543233236633,40.4074588,-96.4550503
102400100108.0,0,0.026189201959288724,40.9247068,-94.8803255
102400120110.0,0,0.02543243941918136,40.6111092,-94.5164621
102500020102.0,1,0.07226953985806629,40.1421057,-102.9757667
102500020703.0,1,0.14371740060863386,40.1289982,-102.6353964
102500030511.0,0,0.03307750104643371,39.4063167,-102.5655245
102500031109.0,0,0.03853723072639708,39.8411094,-101.7875349
102500040608.0,0,0.023221945496797,40.1271912,-100.7223396
102500040809.0,0,0.0282347718641225,40.298556,-100.2484877
102500050212.0,0,0.04316918785459574,40.492656,-101.8515947
102500050406.0,0,0.04406642370142826,40.3855517,-101.2720454
102500050503.0,0,0.031048121196044925,40.2672735,-101.0844029
102500060402.0,0,0.04434686531665091,40.9154381,-101.9403229
102500060503.0,1,0.22084547940181518,40.5946487,-101.5925878
102500060601.0,1,0.09304490831971449,40.9690892,-101.9067886
102500070104.0,0,0.019936489549074076,40.84922,-101.2913326
102500070303.0,0,0.034590458870118704,40.4380073,-100.8496183
102500090402.0,0,0.021068512915130844,40.5436085,-99.8929095
102500090501.0,0,0.029384239453819905,40.5164095,-99.8098431
102500130203.0,0,0.019904001419744934,39.6989844,-101.3928843
102500130204.0,0,0.02609966751265212,39.755871,-101.4131871
102500130208.0,0,0.026419634361094724,39.8630447,-101.2102179
102500140103.0,0,0.019426909485657198,39.9258991,-100.8356206
102500150303.0,0,0.02007967526085915,39.9111978,-99.675653
102500150304.0,0,0.02790123751793751,39.9796721,-99.5879931
102500170609.0,0,0.018087998192818602,39.0716992,-96.8580653
102600060106.0,0,0.04750388853940812,38.7653397,-99.3815767
102600070203.0,0,0.017643061738687665,39.00627,-99.719752
102600090206.0,0,0.03354878562941898,39.2274416,-100.2085388
102600110503.0,0,0.018101936346575278,39.7350656,-99.5973125
102600110506.0,0,0.020170619871824894,39.6612321,-99.3664574
102600130207.0,0,0.0295299479487384,39.3167745,-100.1509855
102701020802.0,0,0.021108641041379394,39.4143911,-95.9298894
102701040201.0,1,0.07115809661936968,38.8500029,-95.3452439
102701040203.0,1,0.08136543693434828,38.8435542,-95.1869518
102701040602.0,0,0.03370435299488532,38.8951364,-94.8777941
102702010102.0,0,0.012675107496054423,41.014898,-97.9237723
102702010104.0,0,0.017595680375748785,41.1052637,-97.7553815
102702010205.0,0,0.012819711757628496,40.9330017,-97.7111506
102702010302.0,0,0.011959270232358831,41.0116363,-97.4650231
102702020104.0,0,0.02111177574800511,40.8840048,-97.1054354
102702030406.0,0,0.021481433612950927,40.8595958,-97.5672342
102702030505.0,0,0.021212864869747005,40.7696897,-97.5618915
102702030506.0,0,0.01867815871220741,40.7618784,-97.4385647
102702040307.0,0,0.02690855000781095,40.6077936,-97.1572152
102702060101.0,1,0.1397106906480447,40.4986314,-98.9908247
102702060301.0,1,0.14643002059751606,40.5792085,-98.7891459
102702070102.0,0,0.01944351243441374,40.3930875,-97.4248419
103001010305.0,0,0.023532388138543952,39.1051742,-94.4396562
103001010306.0,0,0.04587724753348739,39.1966852,-94.3800444
103001020709.0,0,0.01142903037055311,38.8792374,-92.4312601
110200101904.0,0,0.05579065123739944,38.0014497,-103.2464997
110300010703.0,0,0.016309973159911898,38.0365333,-101.0817323
110300020205.0,1,0.07484989803022406,38.4551028,-101.5652601
110300020302.0,1,0.10022393830958207,38.5203404,-102.273023
110300020506.0,1,0.09296977404941809,38.5128052,-100.9833419
110300070101.0,0,0.058732959057079225,38.4844918,-100.8037709
110300070104.0,0,0.020620393378443774,38.5130381,-100.544879
110300070202.0,0,0.032129743281813665,38.438193,-100.4822427
110300070307.0,0,0.017647359583103095,38.4780289,-99.9534293
110300080302.0,0,0.02934493410717403,38.4684546,-99.0846606
110300100202.0,0,0.02542362631900576,37.9417371,-97.8534889
110300100203.0,0,0.04511992413715523,37.9317667,-97.7923065
110300120303.0,0,0.05241510191365441,38.0780303,-97.5870017
110300120305.0,1,0.07739634275905054,38.0046826,-97.6983839
110300120306.0,0,0.026891383798756104,38.0068896,-97.6074468
110300120404.0,0,0.05283417500009105,38.027993,-97.4520922
110400030308.0,0,0.015360207763904406,37.3986095,-101.534185
110500020808.0,0,0.028175323613716066,35.7778716,-97.605323
110500020809.0,1,0.09323284567422657,35.7822081,-97.4576036
110600010303.0,0,0.011425181632071369,37.0456489,-96.6918726
110600030401.0,0,0.022797756183808124,37.4966033,-98.8274445
110600060303.0,0,0.010035489284492362,36.7852362,-96.6069981
110600060605.0,0,0.01783709639326052,36.4839652,-96.8549536
110702030205.0,0,0.020383407717786028,38.3626543,-96.5508335
110702030405.0,0,0.04886092902121478,38.3648151,-96.2132596
110702060106.0,0,0.018524053900778055,36.9671005,-94.8381906
110702071004.0,0,0.01123295086768872,36.9518898,-94.7334736
110902030105.0,0,0.017481729892331325,35.1842629,-97.3427577
111001011207.0,0,0.018842288203966277,36.7190517,-101.637089
111001011208.0,0,0.01756486617837874,36.6286754,-101.6167224
111001030106.0,0,0.020208773128580854,36.3909621,-102.5683826
111001030408.0,0,0.012791344569685531,36.5387662,-101.6669232
111002010202.0,0,0.02030338443955102,36.4557321,-100.7067074
111002010504.0,0,0.01571542782762804,36.5385413,-100.5508687
111002010604.0,0,0.022593294857139037,36.533351,-100.0270844
111002020111.0,0,0.013804824887082746,36.2606681,-100.7694384
111002030108.0,0,0.0152057015173412,36.2607276,-100.0487403
111002030401.0,0,0.010604204979998024,36.4628613,-100.098333
111003020105.0,1,0.10087019664800907,35.4603323,-97.4581716
111003030206.0,0,0.015786507794544064,35.6402463,-97.1869528
111102010104.0,0,0.01190676140191405,35.3596374,-94.2267343
111201010505.0,0,0.012720533289672199,34.7860757,-102.4702557
111201010607.0,0,0.019398260202082497,34.9863415,-102.1180612
111201030204.0,0,0.014171304872388303,34.7975764,-101.5547191
111201040102.0,0,0.02113774032368093,34.6514154,-102.4239442
111201040501.0,0,0.02731980846785572,34.4930473,-101.6092635
111203030502.0,1,0.08951644926417042,34.7108302,-99.2680367
111301030103.0,0,0.038200758935101733,34.4114603,-101.2537068
111301040204.0,0,0.012213470735523544,33.9545383,-101.0147411
111302050208.0,0,0.03400742019389496,33.7005021,-99.5983121
120100050303.0,0,0.006033292570060821,31.1692169,-93.2056966
120200030404.0,0,0.006558012519161547,30.2117517,-93.9913515
120401010404.0,0,0.007577808969902995,30.1372217,-95.3480307
120402010500.0,0,0.0141909472348414,29.8890254,-93.8488753
120500010104.0,1,0.08253828135019345,34.327771,-103.8063932
120500010105.0,1,0.13267894816672576,34.3194733,-103.7267993
120500010107.0,1,0.17915057956240468,34.3913031,-103.6264509
120500010703.0,1,0.22083054310547706,33.9709483,-103.0025297
120500010904.0,1,0.2991608915903463,33.7219735,-102.7401823
120500011105.0,1,0.3933604195745561,33.9439319,-102.2872992
120500011107.0,1,0.40036825389762504,33.904652,-102.1606563
120500011301.0,1,0.8223383754597728,33.7622282,-102.2472856
120500011305.0,1,0.5268764275995556,33.6368337,-101.9297251
120500020105.0,1,0.0720528528730818,34.4072027,-103.3678117
120500020110.0,0,0.019832819936131636,34.2328699,-103.1063712
120500020503.0,1,0.08424845385048088,34.0361819,-102.2411842
120500020504.0,1,0.0794195749879468,33.976446,-102.0831999
120500030303.0,1,0.22427995424686567,33.6867464,-101.7186876
120500030304.0,1,0.390817089040137,33.7284444,-101.6858339
120500040203.0,1,0.887673768983336,33.6067548,-102.3766656
120500060301.0,1,0.11079289343652372,33.9177325,-101.6634686
120500060303.0,1,0.09177247431421919,33.8577327,-101.4271924
120500060304.0,1,0.11149912749388408,33.8195495,-101.5646978
120500070101.0,1,0.5235420481337473,33.6485261,-101.4949325
120701030308.0,0,0.00898354617233067,31.367006,-96.3491978
120800010105.0,1,0.14815553685727847,33.6029366,-103.3500784
120800010301.0,1,0.6167394614922467,33.6268573,-102.7771282
120800010408.0,1,0.9278865886991422,33.2770446,-102.3699524
120800020803.0,1,0.12538515260343613,32.4482413,-101.351792
120800030602.0,1,0.06679977416659517,32.9785588,-103.7382622
120800030607.0,1,0.10025679655714345,32.9938121,-103.6085011
120800030903.0,1,0.8704038520942641,32.6134996,-102.8864713
120800040201.0,1,0.07027238015518414,33.2859715,-103.4700452
120800040203.0,1,0.8899882856166472,33.1499502,-102.9968821
120800040502.0,1,0.7957058815822812,33.1200958,-103.0396057
120800040503.0,1,0.8712322643867775,33.0495961,-102.8985917
120800040504.0,1,0.7925463592505388,32.9877978,-102.9360013
120800040506.0,1,0.8055549464157906,32.9853509,-102.772925
120800050206.0,1,0.06292241738814401,32.0089673,-102.3408017
120800050404.0,1,0.07112021876871995,31.9214352,-102.2420123
120800060206.0,1,0.6866095822350489,33.3437333,-103.079342
121002040206.0,0,0.014306326112417613,28.8530009,-97.4176384
121003020406.0,0,0.02584207801006711,29.3294365,-98.5733727
121003030405.0,1,0.0682414041558087,28.7588829,-97.7848567
121003030603.0,0,0.015407191452029165,28.7078439,-97.384273
121102040310.0,0,0.052661318441938984,27.7880777,-98.2384315
121102060102.0,0,0.05600923138225147,27.4089354,-98.9337116
121102060502.0,0,0.016276565984685267,27.1869507,-97.8885049
130100040611.0,0,0.05172789536551537,37.8236737,-106.0966318
130201011205.0,1,0.09581557226325918,35.8680578,-106.0640509
130201011303.0,0,0.02101943301069112,35.9059064,-106.2910431
130202010202.0,1,0.10422417410694103,35.7921066,-106.0888214
130202030103.0,1,0.3350889496804947,35.3009978,-106.6405503
130202030105.0,1,0.12647494025129744,35.3072282,-106.8065141
130202030106.0,1,0.1345504904794149,35.2289557,-106.7926126
130202030107.0,1,0.18941198879277682,35.2290594,-106.6243535
130202030303.0,1,0.36432787207927453,35.1116951,-106.7002726
130202030304.0,1,0.08423884955405125,35.0813475,-106.5653615
130202030306.0,1,0.5148306812048008,34.9584888,-106.7017401
130202030406.0,1,0.18133291584888,34.8495753,-106.6047914
130202030410.0,1,0.2685033874800031,34.7438149,-106.6608534
130202030603.0,1,0.5011511783416227,34.8373126,-106.7789461
130202030605.0,1,0.18313159412588126,34.6833205,-106.562669
130202030704.0,1,0.5304098314591281,34.4088667,-106.7665322
130202031003.0,1,0.31135014694287755,34.1006853,-106.8740993
130202060705.0,0,0.03512999714105284,34.9930734,-107.9670752
130202070301.0,1,0.06873300098947238,35.3070478,-107.6580066
130202070305.0,1,0.11084921573711436,35.2419662,-107.7353317
130202070406.0,0,0.03840937602779037,35.0670413,-107.7449771
130202080511.0,0,0.04328576236051301,33.7820221,-108.2260161
130202110304.0,1,0.13676276156359976,33.6397131,-107.0229227
130301020507.0,1,0.21429268794538311,32.5090515,-106.9683956
130301020603.0,1,0.22236867350095868,32.3610697,-107.0094208
130301020802.0,1,0.24753760305248712,32.0258157,-106.5771881
130301020804.0,1,0.19855071841712693,31.9377947,-106.5586369
130301020903.0,1,0.27578209182320207,32.1006764,-106.7626718
130301020906.0,0,0.03341298697464958,31.8120125,-106.5380641
130301021001.0,1,0.18802411519006346,32.0976803,-107.1216909
130401000104.0,1,0.10528394816423295,31.7533077,-106.3523574
130401000203.0,1,0.278044589084097,31.7809957,-106.2068535
130500010401.0,0,0.024357896600364887,34.9504882,-106.2864997
130500032206.0,1,0.1180439864768119,32.1362247,-106.5259556
130500032207.0,1,0.09662115181845347,32.0424194,-106.4687273
130600111004.0,1,0.07864454072021186,32.6434187,-104.2576055
130700070101.0,1,0.08671994899183266,32.8934181,-103.7152242
130700070405.0,1,0.11269736717954296,32.0757134,-103.3793191
140300020902.0,0,0.015405997089027963,38.3744377,-109.1849837
140401010503.0,0,0.015522134433551573,42.8951219,-110.2214912
140401011001.0,1,0.1033261171766231,42.4740651,-110.0898446
140401050501.0,1,0.06809088909926389,41.5997014,-109.1509949
140401060302.0,0,0.03221585223315558,41.0424324,-110.2258437
140401070204.0,1,0.07666980285527876,41.2135731,-110.3632754
140401090202.0,0,0.02794979320098339,41.2254934,-108.5614171
140402001501.0,1,0.10517086626354212,42.2428912,-107.6076467
140402001507.0,0,0.03828347311979475,42.1104435,-107.4049177
140500010111.0,0,0.020058818676887268,40.2659948,-106.8473349
140500030801.0,1,0.0698739619133591,41.0125702,-107.99109
140500030806.0,0,0.033392387174077554,40.9900913,-108.3441468
140600020205.0,0,0.024044211180570055,40.5837058,-109.6075184
140600030403.0,1,0.15994694223528147,40.2058052,-110.3706456
140700010603.0,0,0.04465442194539775,37.5965316,-110.1117694
140700020402.0,1,0.10593718646923188,38.8667155,-111.003261
140700030210.0,0,0.03717942531810225,38.3566125,-111.5609962
140700040103.0,1,0.6244349149102082,38.3073185,-110.6943442
140801011901.0,1,0.12887013777354298,36.8312847,-107.6712009
140801050702.0,1,0.39812512706381414,36.7597302,-108.537192
140802010411.0,1,0.13377018736721696,37.3350268,-109.5574635
140802030109.0,0,0.022297008352587435,37.7421076,-109.1755469
150100010108.0,1,0.1241043368506116,36.6589032,-111.8380838
150100010407.0,1,0.21831360436367078,36.5081379,-111.8163265
150100020503.0,1,0.06955108629117358,36.0943838,-113.0914866
150100020808.0,1,0.28709669135412397,36.0967191,-113.2324733
150100030502.0,1,0.0620343918513337,36.9968117,-112.4686629
150100030608.0,1,0.1632298060282145,36.8358047,-112.7200955
150100041108.0,1,0.12003872206183927,36.2582391,-112.6917362
150100050205.0,0,0.060493064209123086,35.795036,-113.842859
150100050708.0,1,0.6891744152098875,35.9465392,-114.3529782
150100051201.0,1,0.5783431509472561,36.2613885,-114.8942774
150100070106.0,1,0.18992877584249787,35.5214638,-113.5512727
150100080809.0,1,0.0802435963690139,37.108634,-113.6360534
150100080901.0,1,0.16052764702555644,37.0855518,-113.1398275
150100080909.0,1,0.23809440763676798,37.1362271,-113.4339715
150100090303.0,1,0.0843664794742748,37.0289989,-112.9625587
150100100606.0,1,0.10970668205288664,36.7635416,-113.9435842
150100100607.0,1,0.23579943686920557,36.8705255,-114.0723491
150100100608.0,1,0.13939808890538027,36.7266125,-114.0164205
150100110510.0,1,0.4267938263098794,38.5653456,-115.1779521
150100110803.0,1,0.6941319545958851,38.3591763,-115.0906818
150100130303.0,1,0.1516968854998518,37.9744899,-114.4636551
150100140102.0,1,0.14890318566100727,35.3919967,-114.4015085
150100140206.0,1,0.30202815238034225,35.6267677,-114.3955358
150100140302.0,1,0.540030535845396,35.8195191,-114.4682797
150100150702.0,1,0.24456357049692407,35.9103634,-115.2396355
150200020302.0,1,0.16260401582919973,34.4865058,-109.5927197
150200020409.0,1,0.06353006485122493,34.4752667,-109.7570313
150200040708.0,1,0.13987285800180577,34.8506577,-108.9556308
150200050401.0,1,0.07563153497788178,34.4049412,-109.940407
150200070208.0,1,0.09528854583067893,35.1954218,-109.368679
150200070509.0,1,0.0849384462343552,34.97151,-109.6294145
150200070607.0,0,0.05477255307982649,34.9749006,-110.0278701
150200100210.0,1,0.40153824234784186,34.6194801,-110.595424
150200100304.0,1,0.126295420048857,34.7175567,-110.6211807
150200110404.0,1,0.1360036395912693,35.3945724,-110.1322226
150200120206.0,1,0.06499960175803708,35.9060921,-110.5839754
150200120302.0,1,0.12915393003435652,35.8402326,-110.6814299
150200130111.0,0,0.05263385133286692,35.9354478,-110.0879246
150200130206.0,1,0.06859654939733992,35.8439273,-110.4825006
150200130207.0,1,0.21725710004551535,35.8824419,-110.4060485
150200130401.0,1,0.06607270518301725,35.7198969,-110.5736187
150200140104.0,1,0.08848012487942365,35.6654901,-110.1996745
150200140403.0,1,0.0917134552005645,35.4867181,-110.4026982
150200150201.0,0,0.018184469646607897,34.9114627,-111.459387
150200161007.0,1,0.20090078885883075,36.1130223,-111.7150827
150301010306.0,1,0.28539376530618193,34.988098,-114.5054568
150301010409.0,1,0.4350681022174464,34.781578,-114.6428005
150301010412.0,1,0.4298446484875701,34.6948668,-114.5508254
150301020301.0,1,0.4779088147336698,35.1570826,-114.8981043
150301030103.0,1,0.11048471699777372,35.3219989,-114.2210554
150301030105.0,1,0.10601038258975364,35.3143228,-114.1851992
150301030202.0,1,0.16852761606529296,35.2038947,-114.1502798
150301030204.0,1,0.10471022416617447,35.2546713,-114.189202
150301030205.0,1,0.07940133763707614,35.1491176,-114.0586691
150301030206.0,1,0.08685814647832671,35.0894054,-114.0352855
150301030207.0,1,0.15930213772252586,35.0422779,-114.3237183
150301030208.0,1,0.3654044617903463,35.1117918,-114.292783
150301030211.0,1,0.1235782125934923,35.0273643,-114.1744676
150301030507.0,1,0.5698460289190375,34.7454819,-114.3616926
150301040305.0,1,0.46100303432280304,34.0862115,-114.3333481
150301050307.0,1,0.2686642368423334,33.9175389,-113.7000037
150301060109.0,1,0.6139050165047343,33.5643257,-114.2487834
150301060202.0,1,0.5596851848457068,33.6476085,-114.2968249
150301060203.0,1,0.6267893868610678,33.6489255,-114.1650093
150301070105.0,1,0.4355834694348221,32.7473652,-114.5532873
150302030107.0,1,0.10343800223135456,34.3159441,-112.6637454
150302040407.0,1,0.12945616698983342,34.2644295,-113.8810672
150400050701.0,1,0.548821610977061,32.8388676,-109.6502226
150400050908.0,1,0.31423479788598463,33.1212966,-110.1469253
150400051009.0,1,0.1254648801877379,33.2317825,-110.5753649
150400060405.0,1,0.1077867701905131,32.1478723,-109.1427549
150400060409.0,1,0.11964813452103923,32.2179069,-109.2859079
150400070209.0,1,0.14752434332716494,33.4709902,-110.4598771
150400070306.0,1,0.1313023990607338,33.3465324,-110.5972287
150400070411.0,1,0.34788472189947217,33.309788,-110.4488466
150501001102.0,1,0.5158911136026829,33.323374,-111.8416286
150502010508.0,1,0.28420952162702573,31.9884131,-109.7971633
150502010603.0,1,0.3301489294002554,32.4167292,-109.8173853
150502020607.0,1,0.08861593521784253,31.7227683,-110.0303555
150502020709.0,1,0.20717603979712274,31.8834533,-110.2377443
150502020801.0,1,0.11467818070031043,32.2474881,-110.1281537
150502030809.0,1,0.33171663951159475,32.713587,-110.6254652
150502030810.0,1,0.12251599816247422,32.7809502,-110.6727256
150502030903.0,1,0.07272670356522105,32.9216619,-110.6866386
150503010305.0,1,0.08632575832491111,31.3827706,-111.0000993
150503010504.0,1,0.08749926528615544,31.4773276,-111.0172133
150503010603.0,0,0.05185856104880969,31.8513593,-111.1136675
150503020103.0,0,0.05097028968820848,31.7839058,-110.6913741
150503020303.0,1,0.08562256876492183,32.2223406,-110.705862
150503040504.0,1,0.08682549662542692,32.0615511,-111.2741679
150503040508.0,1,0.09926579515177283,32.2479392,-111.2912204
150503040605.0,1,0.29790455226275453,32.4657172,-111.4053738
150601050310.0,1,0.2456883249952183,34.0926325,-111.2719321
150601060304.0,1,0.4585985411329793,33.4654299,-111.8143834
150601060305.0,1,0.4321986435760621,33.4421538,-112.0349466
150602010501.0,1,0.14864536005576617,35.1393932,-112.524916
150602010603.0,1,0.23549872906982253,35.2798625,-112.8199223
150602010709.0,1,0.1092390196064813,34.8882229,-112.7266824
150602020102.0,0,0.04292125901913014,34.5315318,-112.4749604
150602020211.0,1,0.24902753340083292,34.9806824,-112.3920326
150602020508.0,0,0.04216553990378542,34.8462835,-111.7767209
150602020509.0,1,0.23342898366228435,34.8708536,-111.9714031
150602020609.0,0,0.06141534985731483,34.6819905,-111.6093622
150602020701.0,1,0.22022956289216736,34.7781254,-112.11117
150602030110.0,1,0.3865908102652014,34.5461043,-111.7398115
150602030704.0,1,0.4038954758405702,33.7403558,-111.6888523
150602030707.0,1,0.15294533860833895,33.629018,-111.7604779
150602030709.0,1,0.5193329368091547,33.5870776,-111.6815703
150701010109.0,1,0.5063863272962928,33.2671036,-112.5035041
150701010202.0,1,0.3347087689267643,33.3699233,-112.3787866
150701010207.0,1,0.7459307963870028,33.2898952,-112.7159036
150701010304.0,1,0.4133847623586228,32.7929576,-112.6101496
150701010401.0,1,0.36377549471367093,33.2272432,-112.6105376
150701010402.0,1,0.3095432982402008,33.200958,-112.7625534
150701010403.0,1,0.251499480154194,33.1246367,-112.5770449
150701010704.0,1,0.4740247286532347,33.0778991,-112.7882132
150701010709.0,1,0.6748896854189284,33.0290023,-112.8816795
150701020307.0,1,0.24550147884986645,34.2588466,-112.1548772
150701020403.0,0,0.04796941310089313,34.3966402,-112.2477487
150701020809.0,1,0.5092740185070467,33.5946035,-112.2400169
150701020903.0,1,0.4001618754047299,33.7857227,-112.4128375
150701020908.0,1,0.6236700480098889,33.4922003,-112.4079426
150701030112.0,1,0.16316491239518166,34.3089692,-112.5601809
150701040202.0,1,0.39443739555797874,33.9017001,-113.4097961
150701040207.0,1,0.7300138872623091,33.8280762,-113.6032391
150701040401.0,1,0.4749035557030891,33.7236735,-113.54192
150701040506.0,1,0.7807211657263726,33.4068733,-113.2448863
150701040509.0,1,0.6752272569563704,33.3646929,-113.1808427
150701040702.0,1,0.5446585914335064,33.3054537,-113.0846908
150702010805.0,1,0.6755928244650362,32.8017557,-113.7421845
150702011301.0,1,0.5398011431616682,32.7619424,-113.8409683
150702020203.0,1,0.662139788128439,32.3244456,-112.7746971
150702030704.0,1,0.4950603829984362,32.7149517,-113.5522281
150702030706.0,1,0.5009271502708195,32.7555979,-113.708475
150803010107.0,1,0.3722827482411156,31.7644782,-109.7121952
150803010410.0,1,0.08261728949468068,31.3852352,-109.5969534
160102010503.0,0,0.05767030426250145,42.3003556,-111.4260106
160102020304.0,0,0.05563672728382889,42.1642336,-112.0022105
160102020503.0,0,0.043309500381607455,42.0942622,-111.819589
160102020507.0,1,0.06598283744029967,41.9326917,-111.7954503
160102020603.0,1,0.10566603275580855,42.0909245,-111.968657
160102020706.0,1,0.182938920090817,41.8398445,-112.002649
160102030402.0,1,0.23821279711850266,41.6722422,-111.8765187
160102030403.0,1,0.07680468591527034,41.6843553,-111.9673043
160102040302.0,1,0.14292572290058253,42.0454274,-112.2352126
160102040305.0,1,0.2732179210451338,41.8964427,-112.2114775
160201020502.0,0,0.05971844787389979,40.9688072,-111.8602006
160201020702.0,1,0.22768274582487488,41.3641562,-112.0550242
160202010204.0,1,0.19064867517788142,40.0019889,-111.983944
160202010401.0,0,0.055799237141568966,40.3388287,-112.0875662
160202010500.0,0,0.044771569936503754,40.2306884,-111.6311442
160202020604.0,1,0.18315209360496898,40.0869486,-111.7766625
160202040102.0,1,0.2763698819075594,40.4508468,-111.9630293
160202040105.0,0,0.045904231425833046,40.4988487,-111.881727
160202040106.0,1,0.11201599936906917,40.5622991,-112.0807173
160202040206.0,1,0.18265565797433608,40.6195979,-111.9682099
160203010901.0,1,0.20093810050751917,38.7225402,-113.9938639
160203040201.0,1,0.11653776273771424,40.0036307,-112.2762608
160203040202.0,1,0.10199649358478745,40.0810425,-112.2166137
160203061507.0,1,0.5930312836990613,40.5060742,-114.0746393
160203070303.0,0,0.06006278269858792,41.6763331,-114.518763
160203080110.0,1,0.2362842951798483,41.7019467,-113.8796576
160203080404.0,1,0.24226773183809644,41.5780021,-113.9262699
160203090105.0,0,0.04635737054380618,42.2222544,-112.6885923
160203090307.0,1,0.0900559427684855,41.9346502,-112.7316132
160300020204.0,1,0.10677806005012784,38.2135709,-111.9767527
160300030605.0,1,0.21957670852180336,39.1102744,-111.881926
160300040304.0,0,0.04720849976180959,39.434227,-111.5577406
160300060109.0,0,0.030070421127760438,37.8625224,-112.7454522
160300060203.0,0,0.02913976326806687,37.8228896,-112.8565691
160300060204.0,0,0.01960880937382956,37.7401691,-112.9026215
160300061103.0,1,0.11862632930387675,37.7473322,-113.7471166
160300070211.0,0,0.05159087249263956,38.2764468,-112.6947289
160300080104.0,1,0.0680610415541269,38.7878531,-112.5073077
160300080406.0,1,0.6313325620473971,39.1284007,-112.633758
160300090107.0,1,0.09888374393780432,38.4978896,-113.328018
160401011201.0,1,0.496906822066197,40.8215215,-115.8132977
160401011205.0,1,0.7120957601482668,40.6952643,-116.2227082
160401050702.0,1,0.7313901948775757,40.5893477,-116.3082505
160401050704.0,1,0.5052121667539965,40.6595932,-116.3764072
160401050903.0,1,0.4627187498404458,40.630811,-116.793492
160401051201.0,1,0.7287711883325807,40.9385044,-116.8806448
160401060204.0,1,0.31323148627541003,41.2847071,-116.6235447
160401080400.0,1,0.5338100677276428,40.9155793,-117.9272698
160401080602.0,1,0.10610446391893906,40.735147,-118.0896582
160402030906.0,1,0.8106772935410552,40.5602904,-119.8171916
160402030908.0,1,0.47865710463597616,40.4775927,-119.9000208
160501020204.0,1,0.08212234769834623,39.2880406,-120.119869
160501020402.0,1,0.3495039249416348,39.6108048,-119.6837935
160501020505.0,1,0.07833323656352588,39.5008142,-119.9249296
160501020606.0,1,0.3178753920258161,39.5323953,-119.4570081
160502010304.0,1,0.3806576918350753,38.8625525,-119.7731763
160502010401.0,1,0.08661497848282891,38.8979222,-119.5682365
160502010404.0,1,0.3736277367700175,38.9094703,-119.6831494
160502010505.0,1,0.130831487342056,39.1736557,-119.7644797
160502020103.0,1,0.06645992921996274,39.2294841,-119.634383
160502020402.0,1,0.513282043439163,39.4424192,-119.3282866
160600010705.0,1,0.3843915072077494,40.2524406,-117.6922481
160600011302.0,1,0.6638149486414454,39.3484428,-118.1092513
160600051503.0,1,0.17248168388537735,39.6845132,-115.9822756
160600060303.0,1,0.21674600295291552,39.3670794,-115.8206161
160600070908.0,1,0.4934694060842484,40.022334,-115.491604
160600081903.0,0,0.049418812709439014,39.7799185,-114.3229041
160600082500.0,1,0.10925994506777614,40.6834329,-114.4454645
160600121307.0,1,0.09603047782614527,38.9261153,-115.7516077
160600121503.0,1,0.232445785700264,38.5699596,-115.8241511
